Time, Value
14:04:23, 72
14:04:23, 73
14:04:23, 54
14:04:23, 25
14:04:23, 16
14:04:23, 19
14:04:23, 22
14:04:23, 17
14:04:23, 13
14:04:23, 12
14:04:23, 10
14:04:23, 21
14:04:23, 25
14:04:23, 20
14:04:23, 17
14:04:23, 23
14:04:23, 21
14:04:23, 9
14:04:23, 6
14:04:23, -2
14:04:23, -10
14:04:23, 3
14:04:23, 26
14:04:23, 29
14:04:23, 20
14:04:23, 21
14:04:23, 35
14:04:23, 36
14:04:23, 26
14:04:23, 25
14:04:23, 13
14:04:23, 10
14:04:23, 35
14:04:23, 56
14:04:23, 54
14:04:23, 44
14:04:23, 41
14:04:23, 43
14:04:24, 58
14:04:24, 86
14:04:24, 115
14:04:24, 133
14:04:24, 133
14:04:24, 122
14:04:24, 106
14:04:24, 98
14:04:24, 91
14:04:24, 88
14:04:24, 84
14:04:24, 89
14:04:24, 91
14:04:24, 87
14:04:24, 80
14:04:24, 66
14:04:24, 44
14:04:24, 39
14:04:24, 39
14:04:24, 27
14:04:24, 20
14:04:24, 16
14:04:24, 11
14:04:24, 11
14:04:24, 18
14:04:24, 20
14:04:24, 4
14:04:24, -10
14:04:24, 2
14:04:24, 26
14:04:24, 25
14:04:24, 12
14:04:24, 10
14:04:24, 8
14:04:24, 12
14:04:24, 25
14:04:24, 26
14:04:24, 19
14:04:24, 7
14:04:24, -2
14:04:24, 0
14:04:24, 16
14:04:24, 40
14:04:24, 57
14:04:24, 66
14:04:24, 57
14:04:24, 40
14:04:24, 28
14:04:24, 51
14:04:24, 81
14:04:24, 76
14:04:24, 65
14:04:24, 68
14:04:24, 75
14:04:24, 68
14:04:24, 60
14:04:24, 76
14:04:24, 90
14:04:24, 84
14:04:24, 67
14:04:24, 58
14:04:24, 65
14:04:24, 69
14:04:24, 70
14:04:24, 73
14:04:24, 71
14:04:24, 57
14:04:24, 41
14:04:24, 32
14:04:24, 32
14:04:24, 33
14:04:24, 24
14:04:24, 11
14:04:24, 6
14:04:24, 0
14:04:24, -6
14:04:24, -6
14:04:24, -6
14:04:24, -13
14:04:24, -6
14:04:24, 7
14:04:24, 8
14:04:24, 3
14:04:24, 6
14:04:24, 10
14:04:24, -1
14:04:24, -7
14:04:24, -3
14:04:24, 3
14:04:24, 6
14:04:24, 13
14:04:24, 17
14:04:24, 13
14:04:24, 20
14:04:24, 34
14:04:24, 41
14:04:24, 39
14:04:24, 36
14:04:24, 37
14:04:24, 44
14:04:24, 51
14:04:24, 37
14:04:24, 28
14:04:24, 38
14:04:24, 42
14:04:24, 36
14:04:24, 39
14:04:24, 54
14:04:24, 60
14:04:24, 56
14:04:24, 56
14:04:24, 51
14:04:24, 41
14:04:24, 43
14:04:24, 65
14:04:24, 67
14:04:24, 49
14:04:24, 43
14:04:24, 51
14:04:24, 45
14:04:24, 40
14:04:24, 40
14:04:24, 22
14:04:24, 10
14:04:24, 22
14:04:24, 23
14:04:24, 1
14:04:24, -13
14:04:24, -6
14:04:24, 6
14:04:24, 7
14:04:24, 8
14:04:24, 6
14:04:24, 2
14:04:24, 7
14:04:24, 21
14:04:24, 29
14:04:24, 36
14:04:24, 41
14:04:24, 43
14:04:24, 41
14:04:24, 38
14:04:24, 41
14:04:24, 49
14:04:24, 66
14:04:24, 85
14:04:24, 98
14:04:24, 106
14:04:24, 119
14:04:24, 128
14:04:24, 121
14:04:24, 114
14:04:24, 105
14:04:24, 103
14:04:24, 98
14:04:24, 103
14:04:24, 117
14:04:24, 122
14:04:24, 124
14:04:24, 124
14:04:24, 120
14:04:24, 120
14:04:24, 122
14:04:24, 117
14:04:24, 103
14:04:24, 97
14:04:24, 88
14:04:24, 68
14:04:24, 49
14:04:24, 44
14:04:24, 41
14:04:24, 39
14:04:24, 44
14:04:24, 35
14:04:24, 24
14:04:24, 35
14:04:24, 48
14:04:24, 41
14:04:24, 26
14:04:24, 9
14:04:24, 1
14:04:24, -4
