Time, PoorSignal, Attention, Meditation
14:04:24, 0, 16, 100
14:04:25, 0, 14, 100
14:04:26, 0, 24, 87
14:04:27, 0, 34, 67
14:04:28, 0, 40, 56
14:04:29, 0, 51, 60
14:04:30, 0, 53, 75
14:04:31, 0, 44, 90
14:04:32, 0, 44, 91
14:04:33, 0, 44, 90
14:04:34, 0, 41, 90
14:04:35, 0, 53, 87
14:04:36, 0, 48, 83
14:04:37, 0, 50, 88
14:04:38, 0, 54, 77
14:04:39, 0, 61, 64
14:04:40, 0, 75, 51
14:04:41, 0, 67, 41
14:04:41, 0, 64, 47
14:04:42, 0, 51, 67
14:04:43, 0, 54, 78
14:04:44, 0, 54, 78
14:04:45, 0, 54, 84
14:04:46, 0, 53, 78
14:04:47, 0, 50, 56
14:04:48, 0, 56, 60
14:04:49, 0, 51, 44
14:04:50, 0, 53, 30
14:04:51, 0, 53, 54
14:04:52, 0, 50, 56
14:04:53, 0, 53, 66
