Time, PoorSignal, Attention, Meditation
20:48:04, 0, 34, 93
20:48:05, 0, 35, 93
20:48:06, 0, 43, 83
20:48:07, 0, 57, 78
20:48:08, 0, 51, 75
20:48:09, 0, 41, 75
20:48:10, 0, 41, 87
20:48:11, 0, 26, 96
20:48:12, 0, 35, 94
20:48:13, 0, 53, 87
20:48:14, 0, 61, 75
20:48:15, 0, 57, 64
20:48:16, 0, 60, 56
20:48:17, 0, 38, 74
20:48:18, 0, 23, 84
20:48:19, 0, 17, 97
20:48:20, 0, 1, 100
20:48:21, 0, 4, 100
20:48:22, 0, 1, 100
20:48:23, 0, 16, 96
20:48:24, 0, 24, 90
20:48:25, 0, 30, 88
20:48:26, 0, 54, 69
20:48:27, 0, 43, 81
20:48:28, 0, 43, 84
20:48:29, 0, 34, 80
20:48:30, 0, 17, 77
20:48:31, 0, 21, 61
20:48:32, 0, 30, 53
20:48:33, 0, 53, 47
