Time, PoorSignal, Attention, Meditation
20:30:28, 0, 53, 54
20:30:29, 0, 56, 48
20:30:30, 0, 51, 50
20:30:31, 0, 63, 44
20:30:32, 0, 63, 53
20:30:33, 0, 77, 54
20:30:34, 0, 81, 63
20:30:35, 0, 70, 60
20:30:36, 0, 64, 48
20:30:37, 0, 54, 38
20:30:38, 0, 51, 30
20:30:39, 0, 56, 41
20:30:40, 0, 60, 51
20:30:41, 0, 56, 63
20:30:42, 0, 61, 54
20:30:43, 0, 63, 51
20:30:44, 0, 56, 50
20:30:45, 0, 67, 47
20:30:46, 0, 50, 50
20:30:47, 0, 37, 44
20:30:48, 0, 40, 41
20:30:49, 0, 29, 41
20:30:50, 0, 47, 44
20:30:51, 0, 41, 37
20:30:52, 0, 43, 40
20:30:53, 0, 41, 37
20:30:54, 0, 41, 40
20:30:55, 0, 51, 54
20:30:56, 0, 53, 60
20:30:57, 0, 56, 70
