Time, PoorSignal, Attention, Meditation
14:04:39, 0, 74, 60
14:04:40, 0, 78, 61
14:04:41, 0, 75, 70
14:04:42, 0, 60, 44
14:04:43, 0, 41, 37
14:04:44, 0, 34, 50
14:04:45, 0, 27, 44
14:04:46, 0, 43, 66
14:04:47, 0, 61, 70
14:04:48, 0, 60, 78
14:04:49, 0, 75, 70
14:04:50, 0, 69, 56
14:04:51, 0, 51, 56
14:04:52, 0, 44, 50
14:04:53, 0, 34, 64
14:04:54, 0, 30, 69
14:04:55, 0, 44, 75
14:04:56, 0, 56, 75
14:04:57, 0, 77, 69
14:04:58, 0, 69, 70
14:04:59, 0, 78, 67
14:05:00, 0, 51, 44
14:05:01, 0, 35, 44
14:05:02, 0, 37, 61
14:05:03, 0, 24, 64
