Time, PoorSignal, Attention, Meditation
13:31:09, 0, 63, 61
13:31:10, 0, 61, 54
13:31:11, 0, 56, 41
13:31:12, 0, 51, 38
13:31:13, 0, 47, 34
13:31:14, 0, 47, 23
13:31:15, 0, 41, 30
13:31:16, 0, 38, 23
13:31:17, 0, 40, 35
13:31:18, 0, 35, 51
13:31:19, 0, 40, 56
13:31:20, 0, 48, 57
13:31:21, 0, 43, 53
13:31:22, 0, 57, 54
13:31:23, 0, 43, 47
13:31:24, 0, 37, 40
13:31:25, 0, 41, 41
13:31:26, 0, 38, 14
13:31:27, 0, 47, 17
13:31:28, 0, 51, 34
13:31:29, 0, 44, 35
13:31:30, 0, 47, 53
13:31:31, 0, 57, 63
13:31:32, 0, 69, 61
13:31:33, 0, 70, 70
13:31:34, 0, 67, 67
13:31:35, 0, 60, 50
13:31:36, 0, 44, 37
13:31:37, 0, 51, 38
13:31:38, 0, 57, 41
