Time, PoorSignal, Attention, Meditation
14:18:19, 0, 35, 66
14:18:20, 0, 30, 67
14:18:21, 0, 26, 80
14:18:22, 0, 21, 81
14:18:23, 0, 27, 100
14:18:24, 0, 41, 100
14:18:25, 0, 48, 88
14:18:26, 0, 66, 78
14:18:27, 0, 57, 60
14:18:28, 0, 41, 56
14:18:29, 0, 29, 51
14:18:30, 0, 27, 56
14:18:31, 0, 40, 69
14:18:32, 0, 44, 75
14:18:33, 0, 54, 80
14:18:34, 0, 51, 90
14:18:35, 0, 43, 91
14:18:36, 0, 41, 87
14:18:37, 0, 29, 84
14:18:38, 0, 26, 63
14:18:39, 0, 23, 56
14:18:40, 0, 26, 67
14:18:41, 0, 26, 61
14:18:42, 0, 24, 77
14:18:43, 0, 30, 77
14:18:44, 0, 44, 50
14:18:45, 0, 51, 56
14:18:46, 0, 56, 53
14:18:47, 0, 44, 56
14:18:48, 0, 27, 61
14:18:49, 0, 17, 61
14:18:50, 0, 10, 75
