Time, PoorSignal, Attention, Meditation
12:16:58, 0, 53, 77
12:16:59, 0, 53, 78
12:17:00, 0, 47, 87
12:17:01, 0, 48, 88
12:17:02, 0, 43, 94
12:17:03, 0, 51, 90
12:17:04, 0, 44, 96
12:17:05, 0, 51, 90
12:17:06, 0, 47, 84
12:17:07, 0, 37, 88
12:17:08, 0, 43, 75
12:17:09, 0, 44, 75
12:17:10, 0, 54, 67
12:17:11, 0, 50, 78
12:17:12, 0, 50, 77
12:17:13, 0, 40, 69
12:17:14, 0, 34, 74
12:17:15, 0, 35, 70
12:17:16, 0, 34, 81
12:17:17, 0, 47, 87
12:17:18, 0, 51, 87
12:17:19, 0, 61, 80
12:17:20, 0, 70, 50
12:17:21, 0, 63, 54
12:17:22, 0, 66, 54
12:17:23, 0, 67, 50
12:17:24, 0, 66, 63
12:17:25, 0, 75, 56
12:17:26, 0, 70, 48
12:17:27, 0, 70, 41
