Time, PoorSignal, Attention, Meditation
18:31:09, 0, 50, 66
18:31:10, 0, 48, 54
18:31:11, 0, 50, 61
18:31:12, 0, 35, 56
18:31:13, 0, 26, 48
18:31:14, 0, 24, 56
18:31:15, 0, 23, 54
18:31:16, 0, 21, 50
18:31:17, 0, 27, 53
18:31:18, 0, 34, 47
18:31:19, 0, 29, 47
18:31:20, 0, 41, 63
18:31:21, 0, 41, 69
18:31:22, 0, 34, 69
18:31:23, 0, 35, 66
18:31:24, 0, 35, 70
18:31:25, 0, 29, 78
18:31:26, 0, 43, 81
18:31:27, 0, 44, 78
18:31:28, 0, 53, 69
18:31:29, 0, 56, 50
18:31:30, 0, 54, 43
18:31:31, 0, 64, 41
18:31:32, 0, 56, 50
18:31:33, 0, 57, 66
18:31:34, 0, 51, 69
18:31:35, 0, 37, 69
18:31:36, 0, 35, 61
18:31:37, 0, 35, 50
18:31:38, 0, 34, 51
18:31:39, 0, 40, 53
