Time, PoorSignal, Attention, Meditation
17:25:08, 0, 56, 83
17:25:09, 0, 69, 77
17:25:10, 0, 75, 69
17:25:11, 0, 69, 67
17:25:12, 0, 74, 75
17:25:13, 0, 56, 87
17:25:14, 0, 57, 81
17:25:15, 0, 53, 87
17:25:16, 0, 56, 88
17:25:17, 0, 50, 94
17:25:18, 0, 43, 91
17:25:19, 0, 51, 83
17:25:20, 0, 40, 80
17:25:21, 0, 44, 78
17:25:22, 0, 50, 75
17:25:23, 0, 43, 78
17:25:24, 0, 48, 84
17:25:25, 0, 51, 83
17:25:26, 0, 47, 81
17:25:27, 0, 38, 87
17:25:28, 0, 43, 84
17:25:29, 0, 35, 84
17:25:30, 0, 40, 100
17:25:31, 0, 51, 81
17:25:32, 0, 47, 96
17:25:33, 0, 54, 96
17:25:34, 0, 51, 75
17:25:35, 0, 44, 91
17:25:36, 0, 50, 83
17:25:37, 0, 50, 80
