Time, PoorSignal, Attention, Meditation
18:55:28, 0, 35, 80
18:55:29, 0, 29, 63
18:55:30, 0, 29, 57
18:55:31, 0, 29, 67
18:55:32, 0, 27, 83
18:55:33, 0, 38, 83
18:55:34, 0, 40, 93
18:55:35, 0, 41, 91
18:55:36, 0, 41, 100
18:55:37, 0, 24, 100
18:55:38, 0, 23, 100
18:55:39, 0, 23, 100
18:55:40, 0, 17, 94
18:55:41, 0, 24, 87
18:55:42, 0, 20, 80
18:55:43, 0, 21, 77
18:55:44, 0, 29, 83
18:55:45, 0, 37, 75
18:55:46, 0, 41, 64
18:55:47, 0, 38, 69
18:55:48, 0, 27, 75
18:55:49, 0, 21, 83
18:55:50, 0, 26, 74
18:55:51, 0, 21, 57
18:55:52, 0, 40, 47
18:55:53, 0, 50, 38
18:55:54, 0, 51, 54
18:55:55, 0, 63, 70
18:55:56, 0, 44, 80
18:55:57, 0, 37, 69
18:55:58, 0, 35, 57
