Time, PoorSignal, Attention, Meditation
13:41:59, 0, 57, 51
13:42:00, 0, 47, 50
13:42:01, 0, 48, 44
13:42:01, 0, 40, 47
13:42:02, 0, 48, 50
13:42:03, 0, 40, 37
13:42:05, 0, 37, 35
13:42:05, 0, 51, 44
13:42:06, 0, 57, 50
13:42:07, 0, 66, 63
13:42:08, 0, 66, 60
13:42:09, 0, 56, 56
13:42:10, 0, 57, 56
13:42:11, 0, 63, 61
13:42:12, 0, 69, 69
13:42:13, 0, 67, 70
13:42:14, 0, 69, 78
13:42:15, 0, 78, 87
13:42:16, 0, 74, 83
13:42:17, 0, 78, 88
13:42:18, 0, 70, 90
13:42:19, 0, 78, 83
13:42:20, 0, 66, 74
13:42:21, 0, 48, 63
13:42:22, 0, 41, 61
13:42:23, 0, 37, 64
13:42:24, 0, 50, 77
13:42:25, 0, 74, 75
