Time, Value
20:37:00, -103
20:37:00, -87
20:37:00, -71
20:37:00, -68
20:37:00, -65
20:37:00, -57
20:37:00, -59
20:37:00, -85
20:37:00, -116
20:37:00, -97
20:37:00, -52
20:37:00, -60
20:37:00, -77
20:37:00, -71
20:37:00, -72
20:37:00, -85
20:37:00, -91
20:37:00, -76
20:37:00, -46
20:37:00, -49
20:37:00, -74
20:37:00, -90
20:37:00, -66
20:37:00, -17
20:37:00, -25
20:37:00, -57
20:37:00, -61
20:37:00, -61
20:37:00, -72
20:37:00, -70
20:37:00, -59
20:37:00, -66
20:37:00, -84
20:37:00, -90
20:37:00, -88
20:37:00, -94
20:37:00, -97
20:37:00, -84
20:37:00, -56
20:37:00, -34
20:37:00, -44
20:37:00, -74
20:37:00, -90
20:37:00, -70
20:37:00, -30
20:37:00, -17
20:37:00, -22
20:37:00, -12
20:37:00, -10
20:37:00, -19
20:37:00, -12
20:37:00, -12
20:37:00, -26
20:37:00, -41
20:37:00, -51
20:37:00, -45
20:37:00, -36
20:37:00, -24
20:37:00, -25
20:37:00, -42
20:37:00, -38
20:37:00, 0
20:37:00, 25
20:37:00, 16
20:37:00, 0
20:37:00, -10
20:37:00, -10
20:37:00, -19
20:37:00, -21
20:37:00, -22
20:37:00, -34
20:37:00, -50
20:37:00, -60
20:37:00, -67
20:37:00, -59
20:37:00, -44
20:37:00, -27
20:37:00, -33
20:37:00, -37
20:37:00, -23
20:37:00, -10
20:37:00, 0
20:37:00, 24
20:37:00, 43
20:37:01, 49
20:37:01, 52
20:37:01, 52
20:37:01, 39
20:37:01, 35
20:37:01, 51
20:37:01, 65
20:37:01, 57
20:37:01, 38
20:37:01, 28
20:37:01, 22
20:37:01, 35
20:37:01, 69
20:37:01, 65
20:37:01, 40
20:37:01, 5
20:37:01, -36
20:37:01, -51
20:37:01, -43
20:37:01, -43
20:37:01, -57
20:37:01, -67
20:37:01, -77
20:37:01, -82
20:37:01, -72
20:37:01, -54
