Time, PoorSignal, Attention, Meditation
18:21:40, 0, 50, 43
18:21:41, 0, 67, 63
18:21:42, 0, 61, 57
18:21:43, 0, 66, 66
18:21:44, 0, 67, 66
18:21:45, 0, 70, 67
18:21:46, 0, 66, 69
18:21:47, 0, 57, 66
18:21:48, 0, 48, 63
18:21:49, 0, 44, 61
18:21:50, 0, 40, 63
18:21:51, 0, 53, 70
18:21:52, 0, 56, 81
18:21:53, 0, 57, 75
18:21:54, 0, 69, 80
18:21:55, 0, 54, 67
18:21:56, 0, 60, 63
18:21:57, 0, 54, 56
18:21:58, 0, 53, 64
18:21:59, 0, 54, 80
18:22:00, 0, 41, 74
18:22:01, 0, 41, 94
18:22:02, 0, 48, 90
18:22:03, 0, 41, 80
18:22:04, 0, 57, 100
18:22:05, 0, 69, 96
18:22:06, 0, 74, 94
18:22:07, 0, 83, 96
18:22:08, 0, 83, 77
18:22:09, 0, 77, 69
