Time, PoorSignal, Attention, Meditation
18:37:17, 0, 48, 23
18:37:18, 0, 44, 40
18:37:19, 0, 37, 37
18:37:20, 0, 47, 43
18:37:21, 0, 47, 38
18:37:22, 0, 44, 34
18:37:23, 0, 57, 40
18:37:24, 0, 53, 38
18:37:25, 0, 44, 47
18:37:26, 0, 40, 43
18:37:27, 0, 34, 40
18:37:28, 0, 41, 47
18:37:29, 0, 47, 47
18:37:30, 0, 57, 51
18:37:31, 0, 60, 47
18:37:32, 0, 54, 30
18:37:33, 0, 53, 29
18:37:34, 0, 60, 35
18:37:35, 0, 53, 37
18:37:36, 0, 47, 44
18:37:37, 0, 53, 30
18:37:38, 0, 41, 17
18:37:39, 0, 54, 16
18:37:40, 0, 64, 14
18:37:41, 0, 53, 21
18:37:42, 0, 54, 21
18:37:43, 0, 38, 23
18:37:44, 0, 26, 29
18:37:45, 0, 35, 35
18:37:46, 0, 38, 43
