Time, PoorSignal, Attention, Meditation
15:01:00, 0, 20, 40
15:01:01, 0, 38, 43
15:01:02, 0, 48, 48
15:01:03, 0, 63, 43
15:01:04, 0, 56, 51
15:01:05, 0, 53, 63
15:01:06, 0, 29, 57
15:01:07, 0, 13, 63
15:01:08, 0, 16, 69
15:01:09, 0, 16, 69
15:01:10, 0, 21, 75
15:01:11, 0, 26, 83
15:01:12, 0, 44, 77
15:01:13, 0, 35, 69
15:01:14, 0, 47, 69
15:01:15, 0, 47, 57
15:01:16, 0, 35, 61
15:01:17, 0, 44, 66
15:01:18, 0, 44, 66
15:01:19, 0, 47, 80
15:01:20, 0, 41, 74
15:01:21, 0, 37, 77
15:01:22, 0, 34, 74
15:01:23, 0, 40, 54
15:01:24, 0, 41, 63
15:01:25, 0, 48, 56
15:01:26, 0, 44, 56
15:01:27, 0, 50, 57
15:01:28, 0, 61, 48
15:01:29, 0, 47, 56
