Time, PoorSignal, Attention, Meditation
18:36:45, 0, 44, 50
18:36:46, 0, 51, 51
18:36:47, 0, 54, 48
18:36:48, 0, 41, 48
18:36:49, 0, 54, 47
18:36:50, 0, 51, 41
18:36:51, 0, 43, 48
18:36:52, 0, 38, 48
18:36:53, 0, 38, 47
18:36:54, 0, 47, 48
18:36:55, 0, 63, 57
18:36:55, 0, 78, 57
18:36:57, 0, 77, 64
18:36:57, 0, 69, 64
18:36:59, 0, 61, 50
18:36:59, 0, 41, 41
18:37:01, 0, 38, 35
18:37:01, 0, 35, 27
18:37:02, 0, 16, 27
18:37:03, 0, 40, 38
18:37:04, 0, 44, 37
18:37:06, 0, 41, 48
18:37:06, 0, 61, 56
18:37:07, 0, 51, 48
18:37:08, 0, 44, 48
18:37:09, 0, 54, 30
18:37:10, 0, 47, 17
18:37:11, 0, 41, 21
18:37:12, 0, 53, 29
18:37:13, 0, 44, 30
