Time, PoorSignal, Attention, Meditation
19:51:33, 0, 53, 51
19:51:34, 0, 53, 63
19:51:35, 0, 57, 51
19:51:36, 0, 63, 51
19:51:37, 0, 51, 51
19:51:38, 0, 44, 35
19:51:39, 0, 37, 38
19:51:40, 0, 30, 47
19:51:41, 0, 38, 47
19:51:42, 0, 47, 54
19:51:43, 0, 53, 53
19:51:44, 0, 48, 53
19:51:45, 0, 38, 56
19:51:46, 0, 38, 57
19:51:47, 0, 43, 61
19:51:48, 0, 53, 61
19:51:49, 0, 66, 56
19:51:50, 0, 61, 60
19:51:51, 0, 48, 61
19:51:52, 0, 51, 48
19:51:53, 0, 48, 50
19:51:54, 0, 54, 44
19:51:55, 0, 56, 30
19:51:56, 0, 50, 40
19:51:57, 0, 40, 43
19:51:58, 0, 40, 53
19:51:59, 0, 41, 54
19:52:00, 0, 47, 70
19:52:01, 0, 57, 67
19:52:02, 0, 50, 61
