Time, PoorSignal, Attention, Meditation
12:16:25, 0, 64, 70
12:16:26, 0, 75, 56
12:16:27, 0, 75, 56
12:16:28, 0, 66, 54
12:16:29, 0, 66, 66
12:16:30, 0, 60, 77
12:16:31, 0, 60, 81
12:16:32, 0, 63, 61
12:16:33, 0, 57, 61
12:16:34, 0, 57, 57
12:16:35, 0, 44, 56
12:16:36, 0, 38, 53
12:16:37, 0, 48, 43
12:16:38, 0, 63, 35
12:16:39, 0, 78, 29
12:16:40, 0, 81, 56
12:16:41, 0, 67, 47
12:16:42, 0, 48, 51
12:16:43, 0, 20, 41
12:16:44, 0, 34, 38
12:16:45, 0, 38, 60
12:16:46, 0, 38, 81
12:16:47, 0, 57, 100
12:16:48, 0, 57, 100
12:16:49, 0, 70, 93
12:16:50, 0, 78, 69
12:16:51, 0, 75, 75
12:16:52, 0, 61, 87
12:16:53, 0, 43, 94
12:16:54, 0, 30, 100
