Time, PoorSignal, Attention, Meditation
13:28:52, 0, 48, 43
13:28:53, 0, 51, 50
13:28:54, 0, 70, 51
13:28:55, 0, 74, 54
13:28:56, 0, 84, 61
13:28:57, 0, 90, 53
13:28:58, 0, 87, 63
13:28:59, 0, 87, 64
13:29:00, 0, 78, 63
13:29:01, 0, 77, 66
13:29:02, 0, 70, 60
13:29:03, 0, 66, 63
13:29:04, 0, 66, 70
13:29:05, 0, 66, 63
13:29:06, 0, 64, 77
13:29:07, 0, 64, 69
13:29:08, 0, 70, 66
13:29:09, 0, 77, 70
13:29:10, 0, 84, 61
13:29:11, 0, 87, 57
13:29:12, 0, 75, 57
13:29:13, 0, 67, 56
13:29:14, 0, 60, 54
13:29:15, 0, 44, 54
13:29:16, 0, 50, 53
13:29:17, 0, 50, 61
13:29:18, 0, 48, 61
13:29:19, 0, 56, 70
13:29:20, 0, 50, 66
13:29:21, 0, 43, 41
