Time, PoorSignal, Attention, Meditation
13:35:17, 0, 53, 97
13:35:18, 0, 64, 91
13:35:19, 0, 61, 96
13:35:20, 0, 63, 81
13:35:21, 0, 66, 81
13:35:22, 0, 51, 91
13:35:23, 0, 54, 87
13:35:24, 0, 63, 90
13:35:25, 0, 67, 70
13:35:26, 0, 69, 67
13:35:27, 0, 75, 51
13:35:28, 0, 63, 69
13:35:29, 0, 57, 75
13:35:30, 0, 63, 70
13:35:31, 0, 60, 91
13:35:32, 0, 63, 80
13:35:33, 0, 64, 88
13:35:34, 0, 64, 91
13:35:35, 0, 70, 80
13:35:36, 0, 70, 90
13:35:37, 0, 69, 84
13:35:38, 0, 66, 84
13:35:39, 0, 63, 84
13:35:40, 0, 56, 81
13:35:41, 0, 61, 69
13:35:42, 0, 66, 64
13:35:43, 0, 63, 74
13:35:44, 0, 63, 80
13:35:45, 0, 61, 97
13:35:46, 0, 60, 97
