Time, PoorSignal, Attention, Meditation
20:09:49, 0, 47, 81
20:09:50, 0, 34, 80
20:09:51, 0, 21, 88
20:09:52, 0, 13, 83
20:09:53, 0, 11, 75
20:09:54, 0, 14, 75
20:09:55, 0, 14, 63
20:09:56, 0, 24, 69
20:09:57, 0, 43, 74
20:09:58, 0, 60, 63
20:09:59, 0, 57, 81
20:10:00, 0, 54, 93
20:10:01, 0, 44, 93
20:10:02, 0, 26, 100
20:10:03, 0, 23, 90
20:10:04, 0, 34, 67
20:10:05, 0, 37, 77
20:10:06, 0, 41, 74
20:10:07, 0, 37, 93
20:10:08, 0, 23, 100
20:10:09, 0, 11, 91
20:10:10, 0, 8, 81
20:10:11, 0, 20, 66
20:10:12, 0, 26, 63
20:10:13, 0, 48, 61
20:10:14, 0, 48, 60
20:10:15, 0, 57, 63
20:10:16, 0, 57, 44
20:10:17, 0, 53, 50
20:10:18, 0, 61, 54
