Time, PoorSignal, Attention, Meditation
13:14:52, 0, 38, 75
13:14:52, 0, 44, 67
13:14:54, 0, 44, 53
13:14:54, 0, 34, 44
13:14:55, 0, 17, 43
13:14:56, 0, 23, 44
13:14:58, 0, 20, 40
13:14:58, 0, 34, 48
13:14:59, 0, 26, 29
13:15:00, 0, 27, 34
13:15:01, 0, 30, 44
13:15:02, 0, 38, 43
13:15:03, 0, 50, 56
13:15:04, 0, 48, 41
13:15:05, 0, 54, 41
13:15:06, 0, 34, 41
13:15:07, 0, 38, 53
13:15:08, 0, 35, 67
13:15:09, 0, 30, 61
13:15:10, 0, 44, 63
13:15:11, 0, 40, 53
13:15:12, 0, 34, 51
13:15:13, 0, 23, 44
13:15:14, 0, 29, 50
13:15:15, 0, 40, 63
13:15:16, 0, 38, 61
13:15:17, 0, 40, 67
13:15:18, 0, 37, 51
13:15:19, 0, 23, 43
13:15:20, 0, 35, 35
