Time, PoorSignal, Attention, Meditation
14:11:17, 0, 50, 60
14:11:18, 0, 64, 54
14:11:19, 0, 69, 48
14:11:20, 0, 60, 44
14:11:21, 0, 48, 43
14:11:22, 0, 43, 24
14:11:23, 0, 27, 29
14:11:24, 0, 40, 34
14:11:25, 0, 30, 38
14:11:26, 0, 16, 47
14:11:27, 0, 41, 44
14:11:28, 0, 56, 43
14:11:29, 0, 56, 47
14:11:30, 0, 83, 57
14:11:31, 0, 53, 57
14:11:32, 0, 30, 50
14:11:33, 0, 54, 53
14:11:34, 0, 37, 47
14:11:35, 0, 57, 51
14:11:36, 0, 67, 60
14:11:37, 0, 61, 60
14:11:38, 0, 53, 56
14:11:39, 0, 47, 56
14:11:40, 0, 40, 51
14:11:41, 0, 27, 63
14:11:42, 0, 44, 70
14:11:43, 0, 51, 77
14:11:44, 0, 47, 74
14:11:45, 0, 70, 57
14:11:45, 0, 66, 61
14:11:46, 0, 54, 47
