Time, PoorSignal, Attention, Meditation
18:10:18, 0, 26, 38
18:10:19, 0, 21, 43
18:10:20, 0, 21, 30
18:10:21, 0, 26, 34
18:10:22, 0, 26, 40
18:10:23, 0, 48, 67
18:10:24, 0, 50, 81
18:10:25, 0, 50, 88
18:10:26, 0, 48, 75
18:10:27, 0, 30, 50
18:10:28, 0, 29, 35
18:10:29, 0, 26, 30
18:10:30, 0, 16, 13
18:10:31, 0, 30, 29
18:10:32, 0, 44, 30
18:10:33, 0, 66, 30
18:10:34, 0, 57, 37
18:10:35, 0, 57, 27
18:10:36, 0, 50, 34
18:10:37, 0, 34, 34
18:10:38, 0, 50, 37
18:10:39, 0, 50, 37
18:10:40, 0, 53, 26
18:10:41, 0, 57, 27
18:10:42, 0, 51, 38
18:10:43, 0, 40, 35
18:10:44, 0, 29, 24
18:10:45, 0, 30, 26
18:10:46, 0, 35, 27
18:10:47, 0, 43, 30
18:10:48, 0, 48, 56
