Time, PoorSignal, Attention, Meditation
13:42:06, 0, 60, 66
13:42:07, 0, 41, 60
13:42:08, 0, 44, 50
13:42:09, 0, 53, 40
13:42:10, 0, 47, 41
13:42:11, 0, 64, 41
13:42:12, 0, 69, 44
13:42:13, 0, 74, 44
13:42:14, 0, 66, 40
13:42:15, 0, 54, 56
13:42:16, 0, 38, 69
13:42:17, 0, 29, 78
13:42:18, 0, 35, 75
13:42:19, 0, 34, 70
13:42:20, 0, 30, 63
13:42:21, 0, 34, 51
13:42:22, 0, 40, 56
13:42:23, 0, 34, 44
13:42:24, 0, 48, 44
13:42:25, 0, 29, 48
13:42:26, 0, 27, 63
13:42:27, 0, 37, 66
13:42:28, 0, 37, 69
13:42:29, 0, 40, 61
13:42:30, 0, 61, 44
13:42:31, 0, 67, 50
13:42:32, 0, 63, 50
13:42:33, 0, 63, 44
13:42:34, 0, 44, 56
13:42:35, 0, 43, 56
