Time, PoorSignal, Attention, Meditation
19:02:04, 0, 75, 41
19:02:05, 0, 81, 30
19:02:06, 0, 81, 29
19:02:07, 0, 96, 27
19:02:08, 0, 93, 38
19:02:09, 0, 93, 35
19:02:10, 0, 78, 41
19:02:11, 0, 63, 51
19:02:12, 0, 47, 41
19:02:13, 0, 35, 48
19:02:14, 0, 40, 41
19:02:15, 0, 50, 34
19:02:16, 0, 63, 44
19:02:17, 0, 63, 35
19:02:18, 0, 63, 44
19:02:19, 0, 61, 47
19:02:20, 0, 67, 47
19:02:21, 0, 61, 54
19:02:22, 0, 53, 51
19:02:23, 0, 64, 43
19:02:24, 0, 64, 40
19:02:25, 0, 70, 29
19:02:26, 0, 74, 30
19:02:27, 0, 54, 40
19:02:28, 0, 50, 37
19:02:29, 0, 51, 43
19:02:30, 0, 50, 44
19:02:31, 0, 50, 47
19:02:32, 0, 50, 48
19:02:33, 0, 53, 57
