Time, PoorSignal, Attention, Meditation
13:30:03, 0, 40, 29
13:30:04, 0, 50, 27
13:30:05, 0, 48, 29
13:30:06, 0, 53, 26
13:30:07, 0, 50, 37
13:30:08, 0, 48, 47
13:30:09, 0, 50, 43
13:30:10, 0, 50, 47
13:30:11, 0, 60, 57
13:30:12, 0, 57, 53
13:30:13, 0, 66, 60
13:30:14, 0, 67, 40
13:30:15, 0, 56, 43
13:30:16, 0, 51, 34
13:30:17, 0, 38, 34
13:30:18, 0, 38, 50
13:30:19, 0, 44, 40
13:30:20, 0, 54, 48
13:30:21, 0, 54, 34
13:30:22, 0, 47, 40
13:30:23, 0, 50, 47
13:30:24, 0, 43, 40
13:30:25, 0, 40, 56
13:30:26, 0, 41, 40
13:30:27, 0, 34, 26
13:30:28, 0, 35, 20
13:30:29, 0, 29, 4
13:30:30, 0, 37, 16
13:30:31, 0, 40, 20
13:30:32, 0, 44, 26
13:30:33, 0, 54, 51
