Time, PoorSignal, Attention, Meditation
18:24:09, 0, 74, 40
18:24:10, 0, 61, 30
18:24:11, 0, 44, 27
18:24:12, 0, 40, 29
18:24:13, 0, 35, 38
18:24:14, 0, 43, 40
18:24:15, 0, 35, 38
18:24:16, 0, 29, 37
18:24:17, 0, 50, 34
18:24:18, 0, 51, 30
18:24:19, 0, 57, 37
18:24:20, 0, 67, 29
18:24:21, 0, 66, 26
18:24:22, 0, 57, 30
18:24:23, 0, 57, 24
18:24:24, 0, 60, 30
18:24:25, 0, 56, 41
18:24:26, 0, 63, 34
18:24:27, 0, 60, 35
18:24:28, 0, 53, 37
18:24:29, 0, 38, 30
18:24:30, 0, 35, 40
18:24:31, 0, 37, 44
18:24:32, 0, 34, 47
18:24:33, 0, 47, 43
18:24:34, 0, 51, 43
18:24:35, 0, 56, 47
18:24:36, 0, 51, 38
18:24:37, 0, 56, 38
18:24:38, 0, 50, 30
