Time, PoorSignal, Attention, Meditation
12:21:12, 0, 7, 97
12:21:13, 0, 14, 100
12:21:14, 0, 4, 100
12:21:15, 0, 11, 90
12:21:16, 0, 10, 93
12:21:17, 0, 35, 81
12:21:18, 0, 44, 78
12:21:19, 0, 48, 83
12:21:20, 0, 50, 81
12:21:21, 0, 30, 84
12:21:22, 0, 26, 88
12:21:23, 0, 29, 67
12:21:24, 0, 23, 69
12:21:25, 0, 26, 67
12:21:26, 0, 17, 63
12:21:27, 0, 10, 93
12:21:28, 0, 20, 88
12:21:29, 0, 29, 90
12:21:30, 0, 41, 84
12:21:31, 0, 51, 74
12:21:32, 0, 37, 78
12:21:33, 0, 24, 78
12:21:34, 0, 14, 84
12:21:35, 0, 3, 90
12:21:36, 0, 3, 96
12:21:37, 0, 1, 100
12:21:38, 0, 4, 100
12:21:39, 0, 13, 97
12:21:40, 0, 16, 93
12:21:41, 0, 21, 88
12:21:42, 0, 11, 94
