Time, PoorSignal, Attention, Meditation
14:29:09, 0, 66, 44
14:29:10, 0, 70, 29
14:29:11, 0, 74, 40
14:29:12, 0, 66, 29
14:29:13, 0, 75, 17
14:29:14, 0, 83, 34
14:29:15, 0, 74, 23
14:29:16, 0, 90, 34
14:29:17, 0, 81, 41
14:29:18, 0, 67, 41
14:29:19, 0, 77, 50
14:29:20, 0, 83, 51
14:29:21, 0, 84, 50
14:29:22, 0, 81, 29
14:29:23, 0, 80, 21
14:29:24, 0, 66, 26
14:29:25, 0, 66, 17
14:29:26, 0, 81, 44
14:29:27, 0, 80, 47
14:29:28, 0, 84, 43
14:29:29, 0, 81, 53
14:29:30, 0, 64, 48
14:29:31, 0, 54, 50
14:29:32, 0, 35, 48
14:29:33, 0, 50, 48
14:29:34, 0, 57, 48
14:29:35, 0, 60, 48
14:29:36, 0, 70, 47
14:29:37, 0, 57, 38
14:29:38, 0, 50, 21
14:29:39, 0, 60, 24
