Time, PoorSignal, Attention, Meditation
12:15:52, 0, 53, 57
12:15:53, 0, 48, 67
12:15:54, 0, 47, 75
12:15:55, 0, 38, 78
12:15:56, 0, 23, 66
12:15:57, 0, 34, 56
12:15:58, 0, 41, 57
12:15:59, 0, 44, 61
12:16:00, 0, 66, 75
12:16:01, 0, 69, 74
12:16:02, 0, 57, 66
12:16:03, 0, 63, 64
12:16:04, 0, 69, 56
12:16:05, 0, 66, 51
12:16:06, 0, 66, 67
12:16:07, 0, 64, 63
12:16:08, 0, 56, 70
12:16:09, 0, 53, 69
12:16:10, 0, 67, 61
12:16:11, 0, 75, 60
12:16:12, 0, 88, 51
12:16:13, 0, 87, 63
12:16:14, 0, 70, 61
12:16:15, 0, 61, 66
12:16:16, 0, 50, 75
12:16:17, 0, 48, 77
12:16:18, 0, 48, 81
12:16:19, 0, 60, 75
12:16:20, 0, 60, 70
12:16:21, 0, 64, 64
