Time, PoorSignal, Attention, Meditation
14:34:54, 0, 17, 1
14:34:55, 0, 3, 14
14:34:56, 0, 1, 17
14:34:57, 0, 27, 34
14:34:58, 0, 48, 53
14:34:59, 0, 51, 48
14:35:00, 0, 50, 56
14:35:01, 0, 44, 53
14:35:02, 0, 38, 43
14:35:03, 0, 47, 60
14:35:04, 0, 51, 48
14:35:05, 0, 48, 54
14:35:06, 0, 51, 56
14:35:07, 0, 47, 41
14:35:08, 0, 60, 48
14:35:09, 0, 56, 37
14:35:10, 0, 60, 57
14:35:11, 0, 60, 61
14:35:12, 0, 44, 80
14:35:13, 0, 41, 78
14:35:14, 0, 26, 61
14:35:15, 0, 38, 53
14:35:16, 0, 29, 30
14:35:17, 0, 37, 37
14:35:18, 0, 57, 43
14:35:19, 0, 51, 53
14:35:19, 0, 60, 64
14:35:20, 0, 48, 63
14:35:22, 0, 54, 63
14:35:22, 0, 51, 60
