Time, PoorSignal, Attention, Meditation
16:43:19, 0, 56, 77
16:43:20, 0, 35, 64
16:43:21, 0, 40, 63
16:43:22, 0, 35, 57
16:43:23, 0, 38, 56
16:43:24, 0, 41, 66
16:43:25, 0, 35, 60
16:43:26, 0, 41, 60
16:43:27, 0, 34, 60
16:43:28, 0, 48, 48
16:43:29, 0, 44, 53
16:43:30, 0, 38, 66
16:43:31, 0, 35, 74
16:43:32, 0, 34, 87
16:43:33, 0, 24, 84
16:43:34, 0, 17, 75
16:43:35, 0, 26, 63
16:43:36, 0, 24, 54
16:43:37, 0, 43, 56
16:43:38, 0, 57, 56
16:43:39, 0, 66, 48
16:43:40, 0, 63, 51
16:43:41, 0, 61, 50
16:43:42, 0, 63, 48
16:43:43, 0, 61, 43
16:43:44, 0, 43, 43
16:43:45, 0, 41, 38
16:43:46, 0, 41, 29
16:43:47, 0, 35, 41
16:43:48, 0, 40, 47
16:43:49, 0, 27, 51
