Time, PoorSignal, Attention, Meditation
16:57:50, 0, 8, 81
16:57:51, 0, 14, 83
16:57:52, 0, 16, 80
16:57:53, 0, 26, 74
16:57:54, 0, 41, 53
16:57:55, 0, 29, 35
16:57:56, 0, 27, 17
16:57:57, 25, 27, 17
16:57:58, 0, 35, 11
16:57:59, 0, 30, 7
16:58:00, 0, 47, 17
16:58:01, 0, 43, 20
16:58:01, 0, 30, 1
16:58:02, 0, 27, 13
16:58:03, 0, 27, 21
16:58:04, 0, 37, 40
16:58:06, 0, 51, 48
16:58:06, 0, 67, 34
16:58:07, 0, 61, 16
16:58:08, 0, 54, 1
16:58:09, 0, 48, 1
16:58:10, 0, 50, 4
16:58:11, 0, 69, 10
16:58:12, 0, 67, 16
16:58:13, 0, 56, 20
16:58:14, 0, 35, 20
16:58:15, 0, 41, 17
16:58:16, 0, 60, 23
16:58:17, 0, 75, 17
16:58:18, 0, 94, 17
