Time, PoorSignal, Attention, Meditation
20:52:10, 0, 87, 66
20:52:11, 0, 83, 61
20:52:12, 0, 81, 51
20:52:13, 0, 75, 41
20:52:14, 0, 66, 34
20:52:15, 0, 67, 40
20:52:16, 0, 56, 40
20:52:17, 0, 75, 40
20:52:18, 0, 78, 38
20:52:19, 0, 78, 40
20:52:20, 0, 90, 48
20:52:21, 0, 67, 41
20:52:22, 0, 64, 48
20:52:23, 0, 66, 37
20:52:24, 0, 56, 30
20:52:25, 0, 78, 37
20:52:26, 0, 66, 37
20:52:27, 0, 60, 37
20:52:28, 0, 63, 35
20:52:29, 0, 56, 40
20:52:30, 0, 74, 37
20:52:31, 0, 60, 40
20:52:32, 0, 43, 34
20:52:33, 0, 27, 23
20:52:34, 0, 26, 26
20:52:35, 0, 44, 30
20:52:36, 0, 75, 41
20:52:37, 0, 90, 44
20:52:38, 0, 87, 37
20:52:39, 0, 96, 35
