Time, PoorSignal, Attention, Meditation
16:57:16, 0, 40, 47
16:57:17, 0, 38, 56
16:57:18, 0, 37, 56
16:57:19, 0, 27, 57
16:57:20, 0, 23, 69
16:57:21, 0, 14, 63
16:57:22, 0, 4, 69
16:57:23, 0, 8, 75
16:57:24, 0, 13, 81
16:57:25, 0, 11, 80
16:57:26, 0, 16, 80
16:57:27, 0, 23, 75
16:57:28, 0, 11, 74
16:57:29, 0, 8, 83
16:57:30, 0, 8, 80
16:57:31, 0, 7, 83
16:57:32, 0, 16, 80
16:57:33, 0, 21, 80
16:57:34, 0, 20, 67
16:57:35, 0, 4, 40
16:57:36, 0, 16, 34
16:57:37, 0, 7, 24
16:57:38, 0, 29, 27
16:57:39, 0, 40, 51
16:57:40, 0, 24, 54
16:57:41, 0, 37, 60
16:57:42, 0, 29, 56
16:57:43, 0, 54, 51
16:57:44, 0, 53, 63
16:57:45, 0, 60, 60
