Time, PoorSignal, Attention, Meditation
13:24:09, 0, 53, 90
13:24:10, 0, 70, 93
13:24:11, 0, 66, 84
13:24:12, 0, 70, 64
13:24:13, 0, 81, 51
13:24:14, 0, 74, 57
13:24:15, 0, 88, 53
13:24:16, 0, 100, 63
13:24:17, 0, 90, 63
13:24:18, 0, 91, 53
13:24:19, 0, 88, 57
13:24:20, 0, 74, 63
13:24:21, 0, 70, 57
13:24:22, 0, 77, 67
13:24:23, 0, 70, 70
13:24:24, 0, 70, 78
13:24:25, 0, 81, 81
13:24:26, 0, 80, 80
13:24:27, 0, 77, 83
13:24:28, 0, 77, 81
13:24:29, 0, 70, 90
13:24:30, 0, 66, 84
13:24:31, 0, 67, 80
13:24:32, 0, 74, 77
13:24:33, 0, 63, 80
13:24:34, 0, 63, 77
13:24:35, 0, 56, 87
13:24:36, 0, 53, 90
13:24:37, 0, 61, 88
13:24:38, 0, 64, 97
