Time, PoorSignal, Attention, Meditation
15:35:07, 0, 48, 34
15:35:08, 0, 43, 54
15:35:08, 0, 35, 48
15:35:10, 0, 29, 50
15:35:10, 0, 41, 35
15:35:11, 0, 40, 8
15:35:13, 0, 35, 16
15:35:14, 0, 35, 13
15:35:14, 0, 27, 27
15:35:16, 0, 24, 38
15:35:16, 0, 20, 41
15:35:17, 0, 26, 48
15:35:18, 0, 21, 47
15:35:19, 0, 30, 57
15:35:20, 0, 41, 50
15:35:21, 0, 40, 56
15:35:22, 0, 48, 56
15:35:23, 0, 43, 54
15:35:24, 0, 40, 69
15:35:25, 0, 17, 53
15:35:26, 0, 14, 61
15:35:27, 0, 23, 60
15:35:28, 0, 34, 53
15:35:29, 0, 43, 63
15:35:30, 0, 26, 47
15:35:31, 0, 23, 51
15:35:32, 0, 8, 43
15:35:33, 0, 7, 38
15:35:34, 0, 14, 56
15:35:35, 0, 1, 41
