Time, PoorSignal, Attention, Meditation
19:35:18, 0, 61, 91
19:35:19, 0, 57, 84
19:35:20, 0, 53, 84
19:35:21, 0, 57, 80
19:35:22, 0, 43, 81
19:35:23, 0, 40, 67
19:35:24, 0, 48, 60
19:35:25, 0, 24, 44
19:35:26, 0, 37, 53
19:35:27, 0, 38, 64
19:35:28, 0, 41, 61
19:35:29, 0, 48, 51
19:35:30, 0, 43, 63
19:35:31, 0, 37, 53
19:35:32, 0, 24, 60
19:35:33, 0, 34, 87
19:35:34, 0, 38, 78
19:35:35, 0, 54, 67
19:35:36, 0, 57, 63
19:35:37, 0, 48, 47
19:35:38, 0, 29, 30
19:35:39, 0, 13, 48
19:35:40, 0, 14, 43
19:35:41, 0, 7, 43
19:35:42, 0, 14, 60
19:35:43, 0, 26, 64
19:35:44, 0, 37, 75
19:35:45, 0, 66, 93
19:35:46, 0, 74, 96
19:35:47, 0, 75, 93
19:35:48, 0, 70, 100
