Time, PoorSignal, Attention, Meditation
21:29:12, 0, 67, 30
21:29:13, 0, 81, 30
21:29:14, 0, 75, 30
21:29:15, 0, 69, 38
21:29:16, 0, 44, 44
21:29:17, 0, 29, 54
21:29:18, 0, 21, 56
21:29:19, 0, 20, 51
21:29:20, 0, 29, 50
21:29:21, 0, 40, 48
21:29:22, 0, 56, 51
21:29:23, 0, 54, 48
21:29:24, 0, 50, 30
21:29:25, 0, 50, 37
21:29:26, 26, 50, 37
21:29:27, 0, 37, 21
21:29:28, 0, 38, 20
21:29:29, 0, 35, 29
21:29:30, 0, 29, 26
21:29:31, 0, 34, 50
21:29:32, 0, 30, 63
21:29:33, 0, 38, 66
21:29:34, 0, 38, 60
21:29:35, 0, 37, 54
21:29:36, 0, 37, 30
21:29:37, 0, 30, 17
21:29:38, 0, 20, 30
21:29:38, 0, 26, 26
21:29:40, 0, 29, 40
21:29:40, 0, 47, 57
