Time, PoorSignal, Attention, Meditation
18:22:29, 0, 70, 87
18:22:30, 0, 78, 87
18:22:31, 0, 63, 69
18:22:32, 0, 63, 48
18:22:33, 0, 67, 48
18:22:34, 0, 74, 43
18:22:35, 0, 80, 63
18:22:36, 0, 78, 78
18:22:37, 0, 70, 81
18:22:38, 0, 61, 84
18:22:39, 0, 64, 88
18:22:40, 0, 78, 83
18:22:41, 0, 84, 77
18:22:42, 0, 80, 84
18:22:43, 0, 70, 81
18:22:44, 0, 70, 81
18:22:45, 0, 54, 88
18:22:46, 0, 50, 81
18:22:47, 0, 50, 75
18:22:48, 0, 35, 80
18:22:49, 0, 47, 83
18:22:50, 0, 57, 87
18:22:51, 0, 64, 93
18:22:52, 0, 67, 91
18:22:53, 0, 57, 77
18:22:54, 0, 57, 77
18:22:55, 0, 61, 64
18:22:56, 0, 53, 75
18:22:57, 0, 57, 80
18:22:58, 0, 61, 80
