Time, PoorSignal, Attention, Meditation
14:30:16, 0, 51, 34
14:30:17, 0, 43, 35
14:30:18, 0, 37, 35
14:30:19, 0, 38, 50
14:30:20, 0, 51, 57
14:30:21, 0, 47, 54
14:30:22, 0, 41, 53
14:30:23, 0, 43, 44
14:30:24, 0, 26, 54
14:30:25, 0, 34, 48
14:30:26, 0, 37, 47
14:30:27, 0, 40, 43
14:30:28, 0, 48, 30
14:30:29, 0, 64, 38
14:30:30, 0, 61, 30
14:30:31, 0, 56, 48
14:30:32, 0, 44, 47
14:30:33, 0, 35, 50
14:30:34, 0, 47, 60
14:30:35, 0, 61, 43
14:30:36, 0, 70, 51
14:30:37, 0, 70, 38
14:30:38, 0, 60, 21
14:30:39, 0, 57, 37
14:30:40, 0, 48, 37
14:30:41, 0, 50, 54
14:30:42, 0, 54, 63
14:30:43, 0, 44, 47
14:30:44, 0, 43, 29
14:30:45, 0, 29, 10
