Time, PoorSignal, Attention, Meditation
13:27:06, 0, 69, 78
13:27:07, 0, 69, 80
13:27:08, 0, 63, 97
13:27:09, 0, 53, 100
13:27:10, 0, 53, 100
13:27:11, 0, 56, 100
13:27:12, 0, 50, 90
13:27:13, 0, 60, 78
13:27:14, 0, 63, 75
13:27:15, 0, 50, 88
13:27:16, 0, 57, 97
13:27:17, 0, 47, 100
13:27:18, 0, 38, 100
13:27:19, 0, 48, 100
13:27:20, 0, 47, 100
13:27:21, 0, 43, 100
13:27:22, 0, 38, 81
13:27:23, 0, 40, 70
13:27:24, 0, 37, 63
13:27:25, 0, 48, 54
13:27:26, 0, 60, 60
13:27:27, 0, 48, 47
13:27:28, 0, 51, 41
13:27:29, 0, 43, 20
13:27:30, 0, 43, 27
13:27:31, 0, 50, 40
13:27:32, 0, 43, 43
13:27:33, 0, 38, 57
13:27:34, 0, 29, 64
13:27:35, 0, 21, 70
