Time, PoorSignal, Attention, Meditation
15:21:14, 0, 43, 51
15:21:15, 0, 43, 64
15:21:16, 0, 43, 78
15:21:17, 0, 51, 80
15:21:18, 0, 47, 91
15:21:19, 0, 48, 84
15:21:20, 0, 41, 69
15:21:21, 0, 40, 75
15:21:22, 0, 57, 69
15:21:23, 0, 77, 47
15:21:24, 0, 78, 48
15:21:25, 0, 93, 38
15:21:26, 0, 90, 34
15:21:27, 0, 83, 43
15:21:28, 0, 93, 48
15:21:29, 0, 67, 54
15:21:30, 0, 63, 53
15:21:31, 0, 56, 53
15:21:32, 0, 47, 60
15:21:33, 0, 53, 74
15:21:34, 0, 50, 74
15:21:35, 0, 57, 77
15:21:36, 0, 60, 80
15:21:37, 0, 63, 63
15:21:38, 0, 69, 63
15:21:39, 0, 64, 64
15:21:40, 0, 69, 57
15:21:41, 0, 83, 57
15:21:42, 0, 90, 61
15:21:43, 0, 100, 51
15:21:44, 0, 94, 47
