Time, PoorSignal, Attention, Meditation
12:16:58, 0, 91, 44
12:16:59, 0, 91, 43
12:17:00, 0, 78, 56
12:17:01, 0, 77, 60
12:17:02, 0, 80, 56
12:17:03, 0, 74, 53
12:17:04, 0, 81, 54
12:17:05, 0, 67, 61
12:17:06, 0, 50, 57
12:17:07, 0, 47, 56
12:17:08, 0, 27, 54
12:17:09, 0, 27, 47
12:17:10, 0, 40, 40
12:17:11, 0, 35, 60
12:17:12, 0, 40, 47
12:17:13, 0, 44, 48
12:17:14, 0, 43, 57
12:17:15, 0, 53, 44
12:17:16, 0, 61, 64
12:17:17, 0, 57, 70
12:17:18, 0, 63, 80
12:17:19, 0, 61, 81
12:17:20, 0, 60, 63
12:17:21, 0, 54, 54
12:17:22, 0, 47, 50
12:17:23, 0, 50, 51
12:17:24, 0, 50, 60
12:17:25, 0, 54, 67
12:17:26, 0, 51, 70
