Time, PoorSignal, Attention, Meditation
15:00:27, 0, 37, 34
15:00:28, 0, 47, 23
15:00:29, 0, 53, 34
15:00:31, 0, 48, 37
15:00:31, 0, 44, 51
15:00:32, 0, 37, 67
15:00:33, 0, 38, 67
15:00:34, 0, 43, 63
15:00:35, 0, 50, 67
15:00:36, 0, 48, 70
15:00:37, 0, 41, 70
15:00:38, 0, 37, 70
15:00:39, 0, 24, 61
15:00:40, 0, 24, 51
15:00:41, 0, 13, 43
15:00:42, 0, 13, 34
15:00:43, 0, 21, 34
15:00:44, 0, 21, 30
15:00:45, 0, 26, 30
15:00:46, 0, 20, 41
15:00:47, 0, 8, 44
15:00:48, 0, 4, 51
15:00:49, 0, 7, 74
15:00:50, 0, 11, 91
15:00:51, 0, 27, 100
15:00:52, 0, 29, 100
15:00:53, 0, 24, 100
15:00:54, 0, 34, 100
15:00:55, 0, 17, 100
15:00:56, 0, 14, 90
15:00:57, 0, 16, 63
