Time, PoorSignal, Attention, Meditation
13:07:55, 0, 43, 43
13:07:56, 0, 48, 37
13:07:57, 0, 26, 16
13:07:58, 0, 40, 20
13:07:59, 0, 35, 23
13:08:00, 0, 44, 35
13:08:01, 0, 69, 43
13:08:02, 0, 70, 44
13:08:03, 0, 69, 54
13:08:04, 0, 64, 48
13:08:05, 0, 44, 53
13:08:06, 0, 23, 48
13:08:07, 0, 26, 24
13:08:08, 0, 30, 29
13:08:09, 0, 53, 21
13:08:10, 0, 63, 23
13:08:11, 0, 60, 27
13:08:12, 0, 61, 34
13:08:13, 25, 61, 34
13:08:14, 0, 64, 40
13:08:15, 0, 74, 40
13:08:16, 0, 78, 43
13:08:17, 0, 90, 43
13:08:18, 0, 81, 48
13:08:19, 0, 77, 41
13:08:20, 0, 83, 41
13:08:21, 0, 64, 38
13:08:22, 0, 67, 35
13:08:23, 0, 69, 38
13:08:24, 0, 57, 40
