Time, PoorSignal, Attention, Meditation
14:03:31, 0, 96, 87
14:03:32, 0, 80, 75
14:03:33, 0, 60, 87
14:03:34, 0, 50, 81
14:03:35, 0, 38, 67
14:03:36, 0, 53, 61
14:03:37, 0, 60, 38
14:03:38, 0, 61, 34
14:03:39, 0, 63, 26
14:03:40, 0, 56, 40
14:03:41, 0, 48, 54
14:03:42, 0, 40, 56
14:03:43, 0, 26, 38
14:03:44, 0, 26, 48
14:03:45, 0, 26, 27
14:03:46, 0, 27, 30
14:03:47, 0, 41, 54
14:03:48, 0, 47, 47
14:03:49, 0, 50, 60
14:03:50, 0, 43, 53
14:03:51, 0, 48, 51
14:03:52, 0, 47, 48
14:03:53, 0, 53, 53
14:03:54, 0, 48, 51
14:03:55, 0, 38, 61
14:03:56, 0, 35, 63
14:03:57, 0, 26, 60
14:03:58, 0, 29, 61
14:03:59, 0, 27, 60
14:04:00, 0, 37, 66
14:04:01, 0, 30, 61
14:04:02, 0, 40, 74
14:04:03, 0, 41, 50
14:04:04, 0, 37, 57
14:04:05, 0, 51, 60
14:04:06, 0, 54, 53
14:04:07, 0, 51, 80
14:04:08, 0, 51, 60
14:04:09, 0, 40, 61
14:04:10, 0, 24, 48
14:04:11, 0, 34, 30
14:04:12, 0, 38, 51
14:04:13, 0, 40, 54
14:04:14, 0, 51, 53
14:04:15, 0, 56, 48
14:04:16, 0, 51, 43
14:04:17, 0, 60, 34
14:04:18, 0, 61, 43
14:04:19, 0, 56, 41
14:04:20, 0, 48, 24
14:04:21, 0, 37, 20
14:04:22, 0, 26, 10
14:04:23, 0, 27, 21
14:04:24, 0, 24, 17
14:04:25, 0, 29, 48
14:04:26, 0, 24, 43
14:04:27, 0, 13, 30
14:04:28, 0, 16, 47
14:04:29, 0, 10, 26
14:04:30, 0, 17, 50
14:04:31, 0, 35, 75
14:04:32, 0, 40, 75
14:04:33, 0, 40, 81
