Time, PoorSignal, Attention, Meditation
18:50:26, 0, 81, 88
18:50:27, 0, 69, 78
18:50:28, 0, 61, 67
18:50:29, 0, 50, 64
18:50:30, 0, 41, 66
18:50:31, 0, 47, 75
18:50:32, 0, 50, 75
18:50:33, 0, 60, 67
18:50:34, 0, 64, 74
18:50:35, 0, 78, 70
18:50:36, 0, 75, 66
18:50:37, 0, 54, 67
18:50:38, 0, 60, 69
18:50:39, 0, 57, 44
18:50:40, 0, 56, 54
18:50:41, 0, 60, 64
18:50:42, 0, 56, 60
18:50:43, 0, 50, 83
18:50:44, 0, 61, 74
18:50:45, 0, 80, 74
18:50:46, 0, 80, 74
18:50:47, 0, 77, 75
18:50:48, 0, 69, 83
18:50:49, 0, 64, 81
18:50:50, 0, 64, 80
18:50:51, 0, 84, 63
18:50:52, 0, 84, 66
18:50:53, 0, 91, 64
18:50:54, 0, 94, 53
18:50:55, 0, 83, 66
18:50:56, 0, 83, 67
