Time, PoorSignal, Attention, Meditation
18:26:59, 0, 17, 77
18:27:00, 0, 14, 94
18:27:01, 0, 1, 96
18:27:02, 0, 1, 100
18:27:03, 0, 1, 100
18:27:04, 0, 1, 100
18:27:05, 0, 10, 97
18:27:06, 0, 17, 74
18:27:07, 0, 38, 57
18:27:08, 0, 38, 51
18:27:09, 0, 14, 54
18:27:10, 0, 11, 75
18:27:11, 0, 1, 100
18:27:12, 0, 1, 100
18:27:13, 0, 1, 100
18:27:14, 0, 14, 100
18:27:15, 0, 27, 88
18:27:16, 0, 20, 75
18:27:17, 0, 26, 61
18:27:18, 0, 13, 57
18:27:19, 0, 8, 66
18:27:20, 0, 14, 75
18:27:21, 0, 14, 84
18:27:22, 0, 23, 87
18:27:23, 0, 30, 81
18:27:24, 0, 34, 84
18:27:25, 0, 34, 81
18:27:26, 0, 17, 80
18:27:27, 0, 17, 81
18:27:28, 0, 17, 78
