Time, PoorSignal, Attention, Meditation
18:52:25, 0, 17, 16
18:52:26, 0, 23, 26
18:52:27, 0, 21, 27
18:52:28, 0, 35, 35
18:52:29, 0, 43, 56
18:52:30, 0, 43, 57
18:52:31, 0, 56, 54
18:52:32, 0, 64, 51
18:52:33, 0, 67, 48
18:52:34, 0, 66, 27
18:52:35, 0, 57, 35
18:52:36, 0, 44, 30
18:52:37, 0, 44, 16
18:52:38, 0, 47, 17
18:52:39, 0, 53, 16
18:52:40, 0, 57, 27
18:52:41, 0, 53, 26
18:52:42, 0, 43, 43
18:52:43, 0, 30, 40
18:52:44, 0, 30, 34
18:52:45, 0, 26, 41
18:52:46, 0, 34, 30
18:52:47, 0, 38, 34
18:52:48, 0, 48, 35
18:52:49, 0, 51, 38
18:52:50, 0, 35, 41
18:52:51, 0, 24, 37
18:52:52, 0, 23, 44
18:52:53, 0, 21, 44
18:52:54, 0, 38, 34
18:52:55, 0, 50, 34
