Time, PoorSignal, Attention, Meditation
20:09:15, 0, 51, 75
20:09:16, 0, 60, 66
20:09:17, 0, 61, 57
20:09:18, 0, 50, 70
20:09:20, 0, 43, 66
20:09:20, 0, 34, 63
20:09:21, 0, 30, 66
20:09:22, 0, 26, 74
20:09:23, 0, 23, 57
20:09:24, 0, 37, 69
20:09:25, 0, 30, 75
20:09:26, 0, 35, 75
20:09:27, 0, 30, 87
20:09:28, 0, 27, 80
20:09:29, 0, 29, 84
20:09:30, 0, 43, 74
20:09:31, 0, 56, 77
20:09:32, 0, 70, 80
20:09:33, 0, 60, 69
20:09:34, 0, 66, 69
20:09:35, 0, 56, 75
20:09:36, 0, 43, 66
20:09:37, 0, 57, 69
20:09:38, 0, 48, 56
20:09:39, 0, 47, 37
20:09:40, 0, 61, 44
20:09:41, 0, 64, 47
20:09:42, 0, 66, 67
20:09:43, 0, 67, 80
20:09:44, 0, 54, 80
