Time, PoorSignal, Attention, Meditation
14:10:09, 0, 61, 47
14:10:10, 0, 61, 34
14:10:11, 0, 57, 29
14:10:12, 0, 37, 23
14:10:13, 0, 29, 21
14:10:14, 0, 48, 24
14:10:15, 0, 51, 37
14:10:16, 0, 70, 43
14:10:17, 0, 74, 50
14:10:18, 0, 67, 60
14:10:19, 0, 90, 57
14:10:20, 0, 91, 50
14:10:21, 0, 97, 50
14:10:22, 0, 88, 44
14:10:23, 0, 75, 44
14:10:24, 0, 70, 51
14:10:25, 0, 66, 54
14:10:26, 0, 78, 57
14:10:27, 0, 69, 66
14:10:28, 0, 61, 51
14:10:29, 0, 57, 38
14:10:30, 0, 56, 37
14:10:31, 0, 50, 16
14:10:32, 0, 54, 35
14:10:33, 0, 53, 50
14:10:34, 0, 54, 43
14:10:35, 0, 53, 47
14:10:36, 0, 51, 40
14:10:37, 0, 48, 27
14:10:38, 0, 44, 27
14:10:39, 0, 54, 38
