Time, PoorSignal, Attention, Meditation
18:57:13, 0, 54, 61
18:57:14, 0, 61, 69
18:57:15, 0, 64, 78
18:57:16, 0, 61, 54
18:57:17, 0, 48, 61
18:57:18, 0, 57, 53
18:57:19, 0, 51, 56
18:57:20, 0, 56, 61
18:57:21, 0, 60, 53
18:57:22, 0, 51, 54
18:57:23, 0, 47, 64
18:57:24, 0, 51, 75
18:57:25, 0, 51, 70
18:57:26, 0, 41, 78
18:57:27, 0, 44, 74
18:57:28, 0, 30, 77
18:57:29, 0, 29, 80
18:57:30, 0, 34, 80
18:57:31, 0, 34, 81
18:57:32, 0, 38, 69
18:57:33, 0, 48, 64
18:57:34, 0, 48, 69
18:57:35, 0, 44, 64
18:57:36, 0, 41, 80
18:57:37, 0, 30, 88
18:57:38, 0, 35, 77
18:57:39, 0, 40, 69
