Time, PoorSignal, Attention, Meditation
18:25:29, 0, 61, 64
18:25:30, 0, 57, 75
18:25:31, 0, 60, 67
18:25:32, 0, 40, 75
18:25:33, 0, 48, 84
18:25:34, 0, 43, 74
18:25:35, 0, 34, 83
18:25:36, 0, 30, 84
18:25:37, 0, 21, 81
18:25:38, 0, 23, 81
18:25:39, 0, 40, 63
18:25:40, 0, 43, 47
18:25:41, 0, 51, 53
18:25:42, 0, 66, 56
18:25:43, 0, 54, 66
18:25:44, 0, 61, 88
18:25:45, 0, 60, 77
18:25:46, 0, 61, 78
18:25:47, 0, 67, 84
18:25:48, 0, 78, 66
18:25:49, 0, 78, 63
18:25:50, 0, 64, 47
18:25:51, 0, 51, 47
18:25:52, 0, 35, 60
18:25:53, 0, 41, 75
18:25:54, 0, 56, 93
18:25:55, 0, 64, 96
18:25:56, 0, 70, 94
18:25:57, 0, 64, 83
18:25:58, 0, 77, 75
