Time, PoorSignal, Attention, Meditation
12:23:25, 0, 41, 77
12:23:26, 0, 29, 100
12:23:27, 0, 7, 100
12:23:28, 0, 8, 100
12:23:29, 0, 34, 90
12:23:30, 0, 57, 70
12:23:31, 0, 69, 54
12:23:32, 0, 61, 57
12:23:33, 0, 44, 77
12:23:34, 0, 21, 91
12:23:35, 0, 17, 97
12:23:36, 0, 16, 100
12:23:37, 0, 20, 100
12:23:38, 0, 21, 90
12:23:39, 0, 21, 78
12:23:40, 0, 27, 63
12:23:41, 0, 16, 74
12:23:42, 0, 8, 94
12:23:43, 0, 4, 96
12:23:44, 0, 8, 100
12:23:45, 0, 20, 93
12:23:46, 0, 37, 83
12:23:47, 0, 30, 90
12:23:48, 0, 29, 88
12:23:49, 0, 17, 74
12:23:50, 0, 30, 54
12:23:51, 0, 41, 51
12:23:52, 0, 35, 48
12:23:53, 0, 54, 50
12:23:54, 0, 37, 61
12:23:55, 0, 44, 63
