Time, PoorSignal, Attention, Meditation
18:14:06, 0, 50, 47
18:14:07, 0, 48, 44
18:14:08, 0, 48, 30
18:14:09, 0, 47, 43
18:14:10, 0, 35, 29
18:14:11, 0, 30, 27
18:14:12, 0, 20, 48
18:14:13, 0, 17, 48
18:14:14, 0, 27, 48
18:14:15, 0, 24, 43
18:14:16, 0, 34, 47
18:14:17, 0, 56, 41
18:14:18, 0, 57, 44
18:14:19, 0, 57, 53
18:14:20, 0, 61, 35
18:14:21, 0, 51, 40
18:14:22, 0, 54, 50
18:14:23, 0, 67, 64
18:14:24, 0, 61, 63
18:14:25, 0, 61, 66
18:14:26, 0, 61, 63
18:14:27, 0, 53, 54
18:14:28, 0, 53, 57
18:14:29, 0, 57, 56
18:14:30, 0, 44, 53
18:14:31, 0, 47, 47
18:14:32, 0, 53, 54
18:14:33, 0, 40, 56
18:14:34, 0, 53, 57
