Time, PoorSignal, Attention, Meditation
15:26:54, 0, 38, 51
15:26:55, 0, 56, 50
15:26:56, 0, 64, 48
15:26:57, 0, 77, 51
15:26:58, 0, 57, 60
15:26:59, 0, 51, 61
15:27:00, 0, 41, 64
15:27:01, 0, 50, 74
15:27:02, 0, 51, 56
15:27:03, 0, 50, 51
15:27:04, 0, 51, 50
15:27:05, 0, 41, 51
15:27:06, 0, 41, 54
15:27:07, 0, 40, 50
15:27:08, 0, 37, 54
15:27:09, 0, 35, 37
15:27:10, 0, 38, 35
15:27:11, 0, 43, 38
15:27:12, 0, 44, 27
15:27:13, 0, 43, 30
15:27:14, 0, 34, 40
15:27:15, 0, 16, 38
15:27:16, 0, 21, 57
15:27:17, 0, 35, 41
15:27:18, 0, 57, 43
15:27:19, 0, 64, 48
15:27:20, 0, 64, 47
15:27:21, 0, 54, 69
15:27:22, 0, 38, 63
15:27:23, 0, 53, 56
