Time, PoorSignal, Attention, Meditation
20:51:37, 0, 24, 24
20:51:38, 0, 17, 21
20:51:39, 0, 41, 40
20:51:40, 0, 50, 30
20:51:41, 0, 70, 41
20:51:42, 0, 84, 41
20:51:43, 0, 64, 35
20:51:44, 0, 56, 27
20:51:45, 0, 47, 20
20:51:46, 0, 34, 35
20:51:47, 0, 41, 35
20:51:48, 0, 43, 41
20:51:49, 0, 53, 35
20:51:50, 0, 66, 27
20:51:51, 0, 74, 26
20:51:52, 0, 87, 34
20:51:53, 0, 70, 43
20:51:54, 0, 64, 47
20:51:55, 0, 54, 40
20:51:56, 0, 38, 34
20:51:57, 0, 43, 34
20:51:58, 0, 44, 17
20:51:59, 0, 44, 27
20:52:00, 0, 60, 40
20:52:01, 0, 54, 40
20:52:02, 0, 50, 47
20:52:03, 0, 50, 38
20:52:04, 0, 47, 16
20:52:05, 0, 43, 8
20:52:06, 0, 48, 13
