Time, PoorSignal, Attention, Meditation
13:43:20, 0, 27, 83
13:43:21, 0, 30, 81
13:43:22, 0, 29, 80
13:43:23, 0, 43, 83
13:43:24, 0, 48, 75
13:43:25, 0, 54, 87
13:43:26, 0, 51, 80
13:43:27, 0, 30, 64
13:43:28, 0, 27, 63
13:43:29, 0, 20, 47
13:43:30, 0, 27, 54
13:43:31, 0, 29, 61
13:43:32, 0, 38, 60
13:43:33, 0, 50, 60
13:43:34, 0, 43, 57
13:43:35, 0, 60, 69
13:43:36, 0, 56, 63
13:43:37, 0, 56, 70
13:43:38, 0, 50, 67
13:43:39, 0, 47, 44
13:43:40, 0, 35, 44
13:43:41, 0, 24, 61
13:43:42, 0, 44, 64
13:43:43, 0, 50, 77
13:43:44, 0, 60, 78
13:43:45, 0, 69, 69
13:43:46, 0, 54, 61
13:43:47, 0, 30, 50
13:43:48, 0, 16, 50
13:43:49, 0, 8, 43
13:43:50, 0, 11, 51
