Time, Value
21:09:39, 458
21:09:39, 484
21:09:39, 489
21:09:39, 455
21:09:39, 394
21:09:39, 339
21:09:39, 315
21:09:39, 312
21:09:39, 301
21:09:39, 272
21:09:39, 236
21:09:39, 211
21:09:39, 208
21:09:39, 208
21:09:39, 180
21:09:39, 125
21:09:39, 82.1
21:09:39, 71.5
21:09:39, 67.2
21:09:39, 36.8
21:09:39, -14
21:09:39, -54.7
21:09:39, -66.9
21:09:39, -60.1
21:09:39, -60
21:09:39, -84.9
21:09:39, -131
21:09:39, -182
21:09:39, -222
21:09:39, -239
21:09:39, -227
21:09:39, -202
21:09:39, -211
21:09:39, -270
21:09:39, -331
21:09:39, -341
21:09:39, -308
21:09:39, -286
21:09:39, -298
21:09:39, -319
21:09:39, -319
21:09:39, -308
21:09:39, -306
21:09:39, -307
21:09:39, -290
21:09:39, -257
21:09:39, -238
21:09:39, -259
21:09:39, -313
21:09:39, -358
21:09:39, -366
21:09:39, -353
21:09:39, -357
21:09:39, -384
21:09:39, -394
21:09:39, -366
21:09:39, -327
21:09:39, -309
21:09:39, -304
21:09:39, -289
21:09:39, -264
21:09:39, -245
21:09:39, -241
21:09:39, -253
21:09:39, -269
21:09:39, -289
21:09:39, -290
21:09:39, -267
21:09:39, -238
21:09:39, -229
21:09:39, -239
21:09:39, -238
21:09:39, -204
21:09:39, -156
21:09:39, -130
21:09:39, -127
21:09:39, -121
21:09:39, -101
21:09:39, -86.7
21:09:39, -102
21:09:39, -143
21:09:39, -188
21:09:39, -220
21:09:39, -241
21:09:39, -261
21:09:39, -273
21:09:39, -259
21:09:39, -214
21:09:39, -161
21:09:39, -134
21:09:39, -133
21:09:39, -119
21:09:39, -67.2
21:09:39, 0.475
21:09:39, 45.7
21:09:39, 51
21:09:39, 23.9
21:09:39, -15.2
21:09:39, -41.1
21:09:39, -44.6
21:09:39, -43.4
21:09:39, -52.8
21:09:39, -55.3
21:09:39, -26.3
21:09:39, 18.8
21:09:39, 37.1
21:09:39, 18.9
21:09:39, 1.98
21:09:39, 19.1
21:09:39, 57.2
21:09:39, 85
21:09:39, 94.5
21:09:39, 91.4
21:09:39, 71.2
21:09:39, 37
21:09:39, 20.9
21:09:39, 48.1
21:09:39, 93.5
21:09:39, 103
21:09:39, 57.1
21:09:39, -6.46
21:09:39, -26.9
21:09:39, 13.5
21:09:39, 73.1
21:09:39, 102
21:09:39, 97.9
21:09:39, 90.6
21:09:39, 96.3
21:09:39, 73.3
21:09:39, 64.7
21:09:39, 55.6
21:09:39, 66.4
21:09:39, 87.2
21:09:39, 81
21:09:39, 36.5
21:09:39, -12
21:09:39, -32.5
21:09:39, -31.7
21:09:39, -26.1
21:09:39, -11
21:09:39, 17.9
21:09:39, 41.6
21:09:39, 42
21:09:39, 33
21:09:39, 40.2
21:09:39, 62.1
21:09:39, 70.8
21:09:39, 51.9
21:09:39, 23.4
21:09:39, 8.41
21:09:39, 6.59
21:09:39, 7.83
21:09:39, 11.6
21:09:39, 17.9
21:09:39, 19.5
21:09:39, 20.1
21:09:39, 41.1
21:09:39, 93.5
21:09:39, 155
21:09:39, 192
21:09:39, 192
21:09:39, 166
21:09:39, 133
21:09:39, 108
21:09:39, 99.4
21:09:39, 104
21:09:39, 107
21:09:39, 93.9
21:09:39, 76.9
21:09:39, 94.6
21:09:39, 162
21:09:39, 244
21:09:39, 293
21:09:39, 310
21:09:39, 331
21:09:39, 373
21:09:39, 409
21:09:39, 406
21:09:39, 370
21:09:39, 348
21:09:39, 376
21:09:39, 442
21:09:39, 498
21:09:39, 509
21:09:39, 487
21:09:39, 476
21:09:39, 504
21:09:39, 563
21:09:39, 624
21:09:39, 650
21:09:39, 624
21:09:39, 569
21:09:39, 546
21:09:39, 536
21:09:39, 530
21:09:39, 509
21:09:39, 484
21:09:39, 470
21:09:39, 453
21:09:39, 413
21:09:39, 352
21:09:39, 288
21:09:39, 231
21:09:39, 172
21:09:39, 111
21:09:39, 71.6
21:09:39, 75.5
21:09:39, 102
21:09:39, 102
21:09:39, 52.9
21:09:39, -17.8
