Time, PoorSignal, Attention, Meditation
21:18:14, 0, 38, 41
21:18:15, 0, 37, 40
21:18:16, 0, 40, 47
21:18:17, 0, 48, 54
21:18:18, 0, 47, 35
21:18:19, 0, 50, 38
21:18:20, 0, 60, 53
21:18:21, 0, 50, 56
21:18:22, 0, 43, 66
21:18:23, 0, 51, 69
21:18:24, 0, 43, 44
21:18:25, 0, 51, 44
21:18:26, 0, 48, 24
21:18:27, 0, 47, 4
21:18:28, 0, 50, 20
21:18:29, 0, 47, 37
21:18:30, 0, 50, 51
21:18:31, 0, 41, 48
21:18:32, 0, 26, 30
21:18:33, 0, 24, 16
21:18:34, 0, 23, 24
21:18:35, 0, 24, 41
21:18:36, 0, 34, 60
21:18:37, 0, 37, 63
21:18:38, 0, 26, 63
21:18:39, 0, 23, 53
21:18:40, 0, 14, 54
21:18:41, 0, 10, 41
21:18:42, 0, 21, 48
21:18:43, 0, 24, 64
