Time, PoorSignal, Attention, Meditation
12:28:24, 0, 83, 27
12:28:25, 0, 83, 14
12:28:26, 0, 77, 26
12:28:27, 0, 63, 26
12:28:28, 0, 64, 29
12:28:29, 0, 60, 44
12:28:30, 0, 57, 27
12:28:31, 0, 51, 51
12:28:32, 0, 66, 43
12:28:33, 0, 63, 41
12:28:34, 0, 53, 37
12:28:35, 0, 43, 11
12:28:36, 0, 17, 26
12:28:37, 0, 13, 34
12:28:38, 0, 17, 35
12:28:39, 0, 20, 34
12:28:40, 0, 16, 30
12:28:41, 0, 16, 30
12:28:42, 0, 17, 34
12:28:43, 0, 30, 35
12:28:44, 0, 38, 27
12:28:45, 0, 43, 26
12:28:46, 0, 43, 34
12:28:47, 0, 30, 26
12:28:48, 0, 26, 24
12:28:49, 0, 23, 4
12:28:50, 0, 30, 10
12:28:51, 0, 48, 16
12:28:52, 0, 70, 16
12:28:53, 0, 78, 35
